index,pack,rarity,card_name,img_src
304/S-P,spromo-400,PROMO,ルカリオV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10004.jpg
305/S-P,card_image,PROMO,ルカリオVSTAR,https://img.yuyu-tei.jp/card_image/noimage_100_140.jpg
306/S-P,spromo-400,PROMO,おいわいファンファーレ(2022),https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10006.jpg
307/S-P,spromo-400,PROMO,ヒスイビリリダマ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10007.jpg
308/S-P,spromo-400,PROMO,ヒスイバクフーンV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10008.jpg
309/S-P,spromo-400,PROMO,エネくじ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10009.jpg
310/S-P,spromo-400,PROMO,ポニータ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10010.jpg
311/S-P,spromo-400,PROMO,ヌオーV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10011.jpg
312/S-P,spromo-400,PROMO,ダブラン,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10012.jpg
313/S-P,spromo-400,PROMO,ヤンチャム,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10013.jpg
314/S-P,spromo-400,PROMO,ガラルニャース,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10014.jpg
315/S-P,spromo-400,PROMO,プテラ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10015.jpg
316/S-P,spromo-400,PROMO,やすらぎの公園,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10016.jpg
317/S-P,spromo-400,PROMO,ネジキ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10017.jpg
318/S-P,spromo-400,PROMO,ヒスイウォーグル,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10018.jpg
319/S-P,spromo-400,PROMO,レジエレキV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10019.jpg
320/S-P,spromo-400,PROMO,アンノーンV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10020.jpg
321/S-P,spromo-400,PROMO,レジドラゴV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10021.jpg
322/S-P,spromo-400,PROMO,ルギアV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10022.jpg
323/S-P,spromo-400,PROMO,ピカチュウ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10023.jpg
324/S-P,spromo-400,PROMO,ルギアV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10024.jpg
325/S-P,spromo-400,PROMO,ルギアVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10025.jpg
326/S-P,spromo-400,PROMO,シェイミ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10026.jpg
327/S-P,spromo-400,PROMO,アーケオス,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10027.jpg
328/S-P,spromo-400,PROMO,ダブルターボエネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10028.jpg
329/S-P,spromo-400,PROMO,基本草エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10029.jpg
330/S-P,spromo-400,PROMO,基本炎エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10030.jpg
331/S-P,spromo-400,PROMO,基本水エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10031.jpg
332/S-P,spromo-400,PROMO,基本雷エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10032.jpg
333/S-P,spromo-400,PROMO,基本超エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10033.jpg
334/S-P,spromo-400,PROMO,基本闘エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10034.jpg
335/S-P,spromo-400,PROMO,基本悪エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10035.jpg
336/S-P,spromo-400,PROMO,基本鋼エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10036.jpg
337/S-P,spromo-400,PROMO,フシギダネ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10037.jpg
338/S-P,spromo-400,PROMO,ウインディ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10038.jpg
339/S-P,spromo-400,PROMO,ゲッコウガ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10039.jpg
340/S-P,spromo-400,PROMO,マリィ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10040.jpg
341/S-P,spromo-400,PROMO,タマタマ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10041.jpg
342/S-P,spromo-400,PROMO,デデンネGX,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10042.jpg
343/S-P,spromo-400,PROMO,ミュウ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10043.jpg
344/S-P,spromo-400,PROMO,トレーナーズポスト,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10044.jpg
345/S-P,spromo-400,PROMO,バトルコンプレッサー（フレア団ギア）,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10045.jpg
346/S-P,spromo-400,PROMO,バトルサーチャー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10046.jpg
347/S-P,spromo-400,PROMO,かるいし,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10047.jpg
348/S-P,spromo-400,PROMO,サイレントラボ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10048.jpg
349/S-P,spromo-400,PROMO,ダウジングマシン,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10049.jpg
350/S-P,spromo-400,PROMO,パソコン通信,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-400/10050.jpg
208/S-P,spromo-300,PROMO,ピカチュウ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10008.jpg
209/S-P,spromo-300,PROMO,チルタリス,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10009.jpg
210/S-P,spromo-300,PROMO,レックウザV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10010.jpg
211/S-P,spromo-300,PROMO,バクガメス,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10011.jpg
212/S-P,spromo-300,PROMO,ジジーロン,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10012.jpg
213/S-P,spromo-300,PROMO,ジュラルドンV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10013.jpg
214/S-P,spromo-300,PROMO,いたずら好きのピチュー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10014.jpg
215/S-P,spromo-300,PROMO,リーフィア,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10015.jpg
216/S-P,spromo-300,PROMO,グレイシア,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10016.jpg
217/S-P,spromo-300,PROMO,ヤジロン,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10017.jpg
218/S-P,spromo-300,PROMO,グレッグル,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10018.jpg
219/S-P,spromo-300,PROMO,ウオノラゴンV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10019.jpg
220/S-P,spromo-300,PROMO,イーブイ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10020.jpg
221/S-P,spromo-300,PROMO,からぶりほけん,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10021.jpg
223/S-P,spromo-300,PROMO,クララ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10023.jpg
224/S-P,spromo-300,PROMO,博士の研究[ウィロー博士],https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10024.jpg
225/S-P,spromo-300,PROMO,アップリュー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10025.jpg
226/S-P,spromo-300,PROMO,ウッウ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10026.jpg
227/S-P,spromo-300,PROMO,ピカチュウ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10027.jpg
228/S-P,spromo-300,PROMO,キバナ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10028.jpg
229/S-P,spromo-300,PROMO,サイトウ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10029.jpg
230/S-P,spromo-300,PROMO,ダンデ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10030.jpg
231/S-P,spromo-300,PROMO,ルリナ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10031.jpg
232/S-P,spromo-300,PROMO,ポッチャマ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10032.jpg
234/S-P,spromo-300,PROMO,アゴジムシ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10034.jpg
235/S-P,spromo-300,PROMO,ガラルバリコオルV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10035.jpg
236/S-P,spromo-300,PROMO,エレズン,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10036.jpg
237/S-P,spromo-300,PROMO,ニンフィア,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10037.jpg
238/S-P,spromo-300,PROMO,ゴローン,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10038.jpg
239/S-P,spromo-300,PROMO,イーブイ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10039.jpg
240/S-P,spromo-300,PROMO,からくちスパイシーカレー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10040.jpg
241/S-P,spromo-300,PROMO,ピオニー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10041.jpg
242/S-P,spromo-300,PROMO,オドリドリ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10042.jpg
243/S-P,card_image,PROMO,ビクティニV(Vバレット),https://img.yuyu-tei.jp/card_image/noimage_100_140.jpg
243/S-P,card_image,PROMO,ビクティニV(ひろがるほのお),https://img.yuyu-tei.jp/card_image/noimage_100_140.jpg
244/S-P,spromo-300,PROMO,ワンパチ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10045.jpg
245/S-P,spromo-300,PROMO,あなぬけのヒモ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10046.jpg
246/S-P,spromo-300,PROMO,基本草エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10047.jpg
247/S-P,spromo-300,PROMO,基本炎エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10048.jpg
248/S-P,spromo-300,PROMO,基本水エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10049.jpg
249/S-P,spromo-300,PROMO,基本雷エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10050.jpg
250/S-P,spromo-300,PROMO,基本超エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10051.jpg
251/S-P,spromo-300,PROMO,基本闘エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10052.jpg
252/S-P,spromo-300,PROMO,基本悪エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10053.jpg
253/S-P,spromo-300,PROMO,基本鋼エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10054.jpg
254/S-P,spromo-300,PROMO,おいわいファンファーレ(2021),https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10055.jpg
255/S-P,spromo-300,PROMO,ヒバニー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10056.jpg
256/S-P,spromo-300,PROMO,マオ＆スイレン,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10057.jpg
257/S-P,spromo-300,PROMO,ゴウカザルV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10058.jpg
258/S-P,spromo-300,PROMO,ヘイガニ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10059.jpg
259/S-P,spromo-300,PROMO,サマヨール,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10060.jpg
260/S-P,spromo-300,PROMO,リオル,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10061.jpg
261/S-P,spromo-300,PROMO,マニューラ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10062.jpg
262/S-P,spromo-300,PROMO,ムックル,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10063.jpg
263/S-P,spromo-300,PROMO,ゲン,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10064.jpg
264/S-P,spromo-300,PROMO,キバナ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10065.jpg
265/S-P,spromo-300,PROMO,ピカチュウVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10066.jpg
266/S-P,spromo-300,PROMO,レジギガス,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10067.jpg
267/S-P,spromo-300,PROMO,アルセウスV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10068.jpg
268/S-P,spromo-300,PROMO,リーフィアV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10069.jpg
269/S-P,spromo-300,PROMO,リーフィアVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10070.jpg
270/S-P,spromo-300,PROMO,グレイシアV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10071.jpg
271/S-P,spromo-300,PROMO,グレイシアVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10072.jpg
272/S-P,spromo-300,PROMO,ピカチュウ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10073.jpg
273/S-P,spromo-300,PROMO,ミュウツーV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10074.jpg
274/S-P,spromo-300,PROMO,モクロー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10075.jpg
275/S-P,spromo-300,PROMO,ヒノアラシ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10076.jpg
276/S-P,spromo-300,PROMO,ミジュマル,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10077.jpg
277/S-P,spromo-300,PROMO,ハイパーボール,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10078.jpg
278/S-P,spromo-300,PROMO,コロボーシ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10079.jpg
279/S-P,spromo-300,PROMO,ヒスイバスラオ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10080.jpg
280/S-P,spromo-300,PROMO,トゲチック,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10081.jpg
281/S-P,spromo-300,PROMO,ズガイドス,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10082.jpg
282/S-P,spromo-300,PROMO,ガチグマV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10083.jpg
283/S-P,spromo-300,PROMO,コマタナ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10084.jpg
284/S-P,spromo-300,PROMO,ラベン博士,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10085.jpg
285/S-P,spromo-300,PROMO,ハマナのバックアップ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10086.jpg
286/S-P,spromo-300,PROMO,マナフィ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10087.jpg
287/S-P,spromo-300,PROMO,フシギダネ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10088.jpg
288/S-P,spromo-300,PROMO,アローラナッシーV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10089.jpg
289/S-P,spromo-300,PROMO,ヒトカゲ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10090.jpg
290/S-P,spromo-300,PROMO,ゼニガメ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10091.jpg
291/S-P,spromo-300,PROMO,メルメタルV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10092.jpg
292/S-P,spromo-300,PROMO,カイリューV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10093.jpg
293/S-P,spromo-300,PROMO,カイリューVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10094.jpg
294/S-P,spromo-300,PROMO,ヒマナッツ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10095.jpg
295/S-P,spromo-300,PROMO,パウワウ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10096.jpg
296/S-P,spromo-300,PROMO,カイオーガV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10097.jpg
297/S-P,spromo-300,PROMO,シビビール,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10098.jpg
298/S-P,spromo-300,PROMO,ラブトロス,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10099.jpg
299/S-P,spromo-300,PROMO,メタング,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10100.jpg
300/S-P,spromo-300,PROMO,穴掘り兄弟,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-300/10101.jpg
101/S-P,spromo-200,PROMO,イーブイVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10001.jpg
102/S-P,spromo-200,PROMO,ジムトレーナー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10002.jpg
103/S-P,spromo-200,PROMO,リザードンV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10003.jpg
104/S-P,spromo-200,PROMO,リザードンVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10004.jpg
105/S-P,spromo-200,PROMO,まるのみされたピカチュウ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10005.jpg
106/S-P,spromo-200,PROMO,ココ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10006.jpg
107/S-P,spromo-200,PROMO,モルペコ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10007.jpg
108/S-P,spromo-200,PROMO,ザルードV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10008.jpg
109/S-P,spromo-200,PROMO,イエッサン,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10009.jpg
110/S-P,spromo-200,PROMO,イオルブV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10010.jpg
111/S-P,spromo-200,PROMO,ブリムオンV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10011.jpg
112/S-P,spromo-200,PROMO,ヒトカゲ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10012.jpg
113/S-P,spromo-200,PROMO,サシカマス,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10013.jpg
114/S-P,spromo-200,PROMO,サンダース,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10014.jpg
115/S-P,spromo-200,PROMO,ゴマゾウ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10015.jpg
116/S-P,spromo-200,PROMO,ワルビル,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10016.jpg
117/S-P,spromo-200,PROMO,イーブイ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10017.jpg
118/S-P,spromo-200,PROMO,ソッドとシルディ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10018.jpg
119/S-P,spromo-200,PROMO,ふくよかミュージシャン,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10019.jpg
120/S-P,spromo-200,PROMO,ローズ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10020.jpg
121/S-P,spromo-200,PROMO,ピカチュウV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10021.jpg
122/S-P,spromo-200,PROMO,ピカチュウV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10022.jpg
123/S-P,spromo-200,PROMO,ピカチュウVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10023.jpg
124/S-P,spromo-200,PROMO,ピカチュウ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10024.jpg
125/S-P,spromo-200,PROMO,ピカチュウ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10025.jpg
126/S-P,spromo-200,PROMO,ピカチュウ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10026.jpg
127/S-P,spromo-200,PROMO,プレイヤーズセレモニー(2020),https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10027.jpg
128/S-P,spromo-200,PROMO,博士の研究[マグノリア博士],https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10028.jpg
129/S-P,spromo-200,PROMO,メッソン,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10029.jpg
130/S-P,spromo-200,PROMO,ヒバニー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10030.jpg
131/S-P,spromo-200,PROMO,メッソン,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10031.jpg
132/S-P,spromo-200,PROMO,ピカチュウ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10032.jpg
133/S-P,spromo-200,PROMO,基本水エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10033.jpg
135/S-P,spromo-200,PROMO,ガラルジグザグマ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10035.jpg
136/S-P,spromo-200,PROMO,げんきのハチマキ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10036.jpg
137/S-P,spromo-200,PROMO,モルペコ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10037.jpg
138/S-P,spromo-200,PROMO,ビート,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10038.jpg
139/S-P,spromo-200,PROMO,ホップ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10039.jpg
140/S-P,spromo-200,PROMO,マリィ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10040.jpg
141/S-P,spromo-200,PROMO,ムウマージ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10041.jpg
142/S-P,spromo-200,PROMO,ナツメ＆ハチク,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10042.jpg
143/S-P,spromo-200,PROMO,リザードン,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10043.jpg
144/S-P,spromo-200,PROMO,カナザワのピカチュウ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10044.jpg
145/S-P,spromo-200,PROMO,ミロカロス,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10045.jpg
146/S-P,spromo-200,PROMO,メッソン,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10046.jpg
147/S-P,spromo-200,PROMO,カナザワのピカチュウ,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10047.jpg
148/S-P,spromo-200,PROMO,ゲノセクト,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10048.jpg
149/S-P,spromo-200,PROMO,ヒードラン,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10049.jpg
150/S-P,spromo-200,PROMO,スイクン,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10050.jpg
151/S-P,spromo-200,PROMO,ルギア,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10051.jpg
152/S-P,spromo-200,PROMO,クロバットV,https://img.yuyu-tei.jp/card_image/poc/100_140/spromo-200/10052.jpg
